sample,H3N3,H3N3F1,H3N4,H3N4F1,H3N5,H3N5F1,H4N2,H4N3,H4N3S1,H4N3F1,H4N3F1S1,H4N4,H4N4S1,H4N4F1,H4N4F1S1,H4N5,H4N5S1,H4N5F1,H4N5F1S1,H5N2,H5N3,H5N3S1,H5N3F1S1,H5N4,H5N4S1,H5N4S2,H5N4F1,H5N4F1S1,H5N4F1S2,H5N4F2,H5N4F2S1,H5N5,H5N5S1,H5N5S2,H5N5F1,H5N5F1S1,H5N5F1S2,H6N2,H6N3,H6N3S1,H6N3F1S1,H6N4S1,H6N4S2,H6N5,H6N5S1,H6N5S2,H6N5S3,H6N5F1S1,H6N5F1S2,H6N5F1S3,H6N5F2S3,H6N6F1S1,H6N6F1S2,H7N2,H7N6S1,H7N6S2,H7N6S3,H7N6S4,H7N6F1S2,H7N6F1S3,H7N6F1S4,H8N2,H9N2
S695,6.960101973504274e-4,4.560551172081503e-4,9.119012642375955e-4,0.005464957540796735,5.960780917726058e-4,0.0015054108625919128,1.4808485548423278e-4,9.185388305839942e-4,0.004306877555846193,5.932775329666982e-4,8.658060064051735e-4,0.005012492823226622,0.003418053789410066,0.022212031683424702,0.0024509869713794526,0.0016006676249205602,0.0012902724991221111,0.004518388110719885,0.0027606210230640828,0.0036150379371152393,0.0011471932873105728,0.0021054055808644146,0.0014690513631503725,0.010213180302174349,0.07172824784289199,0.4911122814987457,0.02308536478084647,0.0357908762276417,0.03765044247407575,7.404242774211639e-5,7.404242774211639e-5,0.002207227191308318,0.012409990253752053,0.0032690217034968463,0.004704350986761815,0.020944321946742343,0.012988697797286832,0.008879519455648638,8.206057971068096e-4,0.002522631632570687,0.0012029770128816765,7.404242774211639e-5,0.0017907050577526619,0.0013077076697038954,0.007973610540852688,0.017476679241072993,0.09410941915684089,0.00273154720783455,0.0033909831248962958,0.01795060716684398,5.588938183440271e-4,7.404242774211639e-5,7.404242774211639e-5,0.0043094778259755075,0.0021455519379140133,0.004408276423654964,0.004991154690393835,0.00572224401038356,8.258176883890835e-4,9.562453140154286e-4,0.001367375987082155,0.009332806239854375,0.01068774730660077
S696,9.911893244155588e-4,0.001062925447589602,0.0010718802261855355,0.0283195007573351,0.0015763084948448858,0.005815794301794081,1.9774721890211008e-4,0.001160164190678869,0.004482487701942078,9.694979140892412e-4,0.0016314828205468437,0.0042867824601646376,0.0037408860797339865,0.052918834880076766,0.0052220901842088925,0.003232654322396462,0.0030359834515001627,0.012134227803224262,0.005227938691650647,0.003824714459372984,8.807441261126164e-4,0.002706910055487214,0.0017025661918870546,0.009649045795994723,0.06012338813216756,0.37694241551062724,0.03058461815503543,0.04215043722764478,0.054511437557015416,9.887360945105504e-5,9.887360945105504e-5,0.0025464336331231666,0.01310846868849276,0.0033112700887672295,0.008177048694305503,0.03256776048807688,0.028221357354969383,0.00831274394555888,7.582106171076967e-4,0.0029780933005800264,9.887360945105504e-5,9.887360945105504e-5,6.606547546602746e-4,0.0015506685265478009,0.007344652906084816,0.015599345524610335,0.061695426139201696,0.004017236359517915,0.008162213640150245,0.04130582336898105,0.0027084373791986726,7.496500178458373e-4,9.887360945105504e-5,0.004418648751648915,9.887360945105504e-5,0.0030483583853377167,0.0023678229103183926,0.002018101051497577,0.0014791189583936689,0.001651018447633649,0.0017530040930783157,0.008956551151658682,0.009783985683321764
S697,0.0011668035587354875,7.903429536556463e-4,7.291853833737197e-4,0.010073352653555249,7.997879049266795e-4,0.002196876383436426,2.093456982319921e-4,0.001169896256939668,0.007235371666167003,7.755621356595989e-4,1.0467284911599605e-4,0.0031133252950524453,0.004902346906537723,0.02849657215918402,0.004786557189628516,0.001659485123904005,0.0017881261195777868,0.005814567182887173,1.0467284911599605e-4,0.0029174291484930564,6.399719164192279e-4,0.0019609460340509937,0.0011305894118534678,0.0065679938549247875,0.0733317108013782,0.5011907654718352,0.018050123666723435,0.036217137432380905,0.051995299992328256,6.887751807209902e-4,1.0467284911599605e-4,0.0017057004989500216,0.00981662369834259,0.0032345413731854917,0.004053272208285307,0.016612291826165575,0.019211574638165346,0.005662837106059371,6.472891350316086e-4,0.0022248492602644373,1.0467284911599605e-4,0.0024225292944647296,0.0024632195469907535,0.001160587400572817,0.006026920465528524,0.013279034243713966,0.06504633994670146,0.003051333227344405,0.00544151611620402,0.032921397249999595,0.0014641459925603315,1.0467284911599605e-4,8.881357571787742e-4,0.0022866675057017934,1.0467284911599605e-4,0.002458928878259058,0.0032100486184229466,0.004610169454803941,0.0012125894164220583,0.0015467590832463837,0.0028427567050825654,0.005883579553790761,0.007588077221303844
S698,8.982634963925849e-4,5.839864287721054e-4,6.401032166961088e-4,0.007566182350572502,8.28923549320343e-4,0.0019675982532792566,1.977646428093469e-4,0.0010152510257306633,0.006227217549628927,7.204275653439665e-4,9.888232140467344e-5,0.003360619916202684,0.004614879348397069,0.024086023291193012,0.0027410484322669478,0.0017005131263701076,0.0018873003997974614,0.005554128039988173,0.0032270971688200347,0.003627570375720928,7.441342452943916e-4,0.0025688463609749223,9.711823048294119e-4,0.006793013143305909,0.0782984506805814,0.4932096188014481,0.021018087280741556,0.03511504082090829,0.038004274552221017,6.411392549399838e-4,9.888232140467344e-5,0.001857630513760125,0.010032783808394835,0.0027651385744463255,0.004576884644215169,0.0187212176178806,0.01588296946021148,0.007494497758707791,7.73367587242481e-4,0.0033263006078416892,9.315970778207048e-4,9.888232140467344e-5,0.0017908153603267115,0.0010223479485975406,0.0067967080993335946,0.015307531380854266,0.0745829969364289,0.0033057879200348557,0.006152599978073113,0.03743706316031897,0.0014352213483749402,9.888232140467344e-5,7.010036106145935e-4,0.003204584576187284,0.0014455354767484094,0.002785827994176397,0.00333365843581423,0.003790740739312112,0.0012202021863451373,0.0016760542656341667,0.0025199965245199453,0.007098585125341285,0.008826136374276367
S699,9.357211505126048e-4,5.781931249555991e-4,6.245008926799338e-4,0.006115160610912261,7.935283802102652e-4,0.002322430359951245,1.7086134047560945e-4,9.362196380408616e-4,0.0072214100704791695,6.484673279659133e-4,8.543067023780472e-5,0.0025018592118575015,0.0046920594335112635,0.019530031561656037,0.0032111750793503723,0.001461317568080196,0.001581022970090885,0.0063709702189321815,8.543067023780472e-5,0.003054204184064134,5.645412686071855e-4,0.003190752183732921,9.355990940001893e-4,0.005240611917467178,0.06187971322813172,0.5260162382515642,0.01963716109735099,0.03248472270337396,0.03787000653310811,8.543067023780472e-5,8.543067023780472e-5,0.0014903570997313888,0.009947121145366784,0.003026060847969965,0.004230201334226474,0.015537389751218636,0.01779973168617573,0.004935762738140687,6.28687910670318e-4,0.003915232647529004,8.543067023780472e-5,8.543067023780472e-5,0.002056713123329741,0.001510144055730415,0.006078662115276788,0.01372122618693864,0.0803548925262168,0.002702565851425709,0.005539515692200141,0.03980407276626236,0.0015559802964697968,4.69668881567448e-4,7.040601722243928e-4,0.0022582916250625663,0.0013700761005850056,0.0026364694394609986,0.003654358969659318,0.004838015203218053,0.0012950265748543487,0.00181447390038689,0.002919851876296498,0.004971508241865881,0.007152817817450038
S7,7.333021057656411e-4,6.406390338480178e-4,6.620664132644239e-4,0.015283191824404126,8.498225596194901e-4,0.002565693473183785,1.5669365167769001e-4,8.699642028976493e-4,0.005316180076379335,6.213991757762484e-4,0.001003864039847346,0.002005191850838069,0.00461852825073247,0.03295957074956978,0.003529049524717375,0.0016955028070968264,0.002130495691552614,0.007082848009694697,0.003588733844133641,0.004657301272316399,8.154047775059158e-4,0.0015366196775357314,5.411635012770364e-4,0.0033777199157140883,0.08328317937471205,0.4889090593648123,0.015871987899466325,0.040863698917721354,0.04761208461244685,3.145222161527824e-4,0.001021179466771214,0.0015223169637279268,0.010241851381469899,0.0024165123939052665,0.004408132373140679,0.02375887143170493,0.015960146580023152,0.007985714874223662,5.197293502921089e-4,0.0014680180556344354,3.3799424697572697e-4,7.834682583884501e-5,8.032363981135627e-4,7.359518257091544e-4,0.005437226785280336,0.014743807210355965,0.09560809651104969,0.0020727917898402466,0.0023701140847028307,0.011353307848723671,2.552867652843668e-4,2.9577222764109177e-4,3.001528299335823e-4,0.0026048708995004893,3.6839254591183325e-4,0.002180787143015127,0.0026983706907157887,0.0035496041795573204,3.9547992832349605e-4,4.039257094651949e-4,6.142263732520744e-4,0.0047436241542068835,0.004650681341049281
S705,7.388997455910858e-4,0.0010567451464753316,0.001434692591259344,0.031828695696620744,0.007536111834159922,0.007775761476313873,1.497481553678522e-4,9.156602058519584e-4,0.003491134035500899,9.37595379264838e-4,0.001980424780448995,0.004470698544986694,0.01011520974092456,0.050001357479236994,0.0073252159984961065,0.008043736158443839,0.0132898501183534,0.017930922864238686,0.009446927685086478,0.0036537281462741215,8.592491490576386e-4,0.005724059543597417,0.0013122468477040129,0.007946613439565785,0.10048061869820446,0.2020112055440141,0.03281193911198624,0.09075466201584594,0.11308603312467291,7.359258578042567e-4,7.48740776839261e-5,0.004165957040230222,0.02326891184437534,0.004600511278171029,0.012462261081207711,0.04731352506769577,0.06778801845368142,0.0045667599161414475,0.0011033712420321319,0.004771426247706327,0.001377226740685363,0.0032751303063844593,7.48740776839261e-5,8.872026897149857e-4,0.003745576361290824,0.006714113792100905,0.015212477564631344,0.006670025274512013,0.009149466286545064,0.020959018342666363,0.0017378174661388903,0.00117289652433475,0.0012458608749796134,0.002929714993002221,5.24009032908869e-4,9.526634718551417e-4,5.84281612610483e-4,7.032046839943851e-4,0.0012785585880238583,0.0011903180303507162,0.0010789320156539973,0.005654232951937066,0.0049211129537209
S712,8.25088325039376e-4,5.912902940071464e-4,4.422931025648144e-4,0.006464494268228863,7.449058725562279e-4,0.0029395564106512837,1.7239481661888994e-4,9.826003700999922e-4,0.0056563921766318165,6.860905116349418e-4,8.619740830944497e-5,0.002310992998119361,0.004020320262905719,0.021363344604541618,0.003510193324415596,0.0014736027745213924,0.0013076633052584228,0.00850832513180903,8.619740830944497e-5,0.0035614520702231954,9.696853220289738e-4,0.002452103082371659,0.0011930423639420818,0.005918182725623921,0.0726840113567874,0.49447780054798707,0.024050337039749802,0.03849025013857212,0.03717256602357564,8.619740830944497e-5,8.619740830944497e-5,0.0018233765932328544,0.010553224806455682,0.002677680536956811,0.006363890506386305,0.0219376642714252,0.017198063546455134,0.008108056866764255,8.791103603859913e-4,0.0030994207688962425,7.998753602364041e-4,0.0025608177410947498,0.002146992177836678,9.26146045501636e-4,0.007563918719744713,0.014223548141938035,0.06481727008167706,0.0035124070827909546,0.0064877623209762345,0.044679515737404286,0.0018191816925712092,8.619740830944497e-5,0.0014152990124166878,0.0032331203194163466,8.619740830944497e-5,0.00277574350790154,0.0026543730719480827,0.0030069557564684135,0.001315023544024959,0.0016399928386936335,0.0023793249329857784,0.00730221081303389,0.008613869174057166
S716,6.192277961414693e-4,5.397937446904519e-4,5.088943183846008e-4,0.010134872906489793,9.838365384170068e-4,0.0029209431719062055,1.7393496904631307e-4,8.332640328817596e-4,0.004080379885212811,5.784849630045472e-4,0.0014126119335055045,0.0029159564204623506,0.00320076486159839,0.02712657802068835,0.0036101017361803646,0.002139541473962232,0.0023678695116462357,0.006400668000633677,8.696748452315654e-5,0.005037011344329415,0.0010945928076136282,0.0019779229944168314,9.535343538845945e-4,0.007038966009775294,0.07558531011078094,0.46131177861657485,0.02307554042441876,0.04458189153633855,0.048350838927191025,8.696748452315654e-5,8.696748452315654e-5,0.0023739998268717884,0.012989229309127314,0.002858968082164494,0.006131425057010803,0.03025771150263537,0.02120281204254288,0.009277666329626497,8.727579901573129e-4,0.0021328205735355,0.001302809613874418,0.003633955219801394,0.0038671104490923145,0.001345144559856565,0.007626433394039197,0.013124256364466166,0.05807564373643725,0.003588386859004174,0.005819692492401668,0.03672993893143429,0.0015443926052455604,8.696748452315654e-5,0.0015508645194925498,0.0042093072353800425,3.797876807063139e-4,0.0022565229061655276,0.0020971318404738666,0.002437231528657659,0.0011403433715818732,0.001339400241785387,0.001880694567470333,0.009562513748488726,0.008488066072204228
S723,8.716082987664824e-4,8.337637386611991e-4,5.254480262511514e-4,0.013822023695888553,0.0010152524296668706,0.002224727650449933,1.974044131226338e-4,0.0010507119444554056,0.0055246923491068176,8.007716670211316e-4,0.001279649679870905,0.002720709642205422,0.0037196232191510454,0.034000776716856265,0.004526908663159718,0.001630738217010503,0.0016853012364445483,0.00532828344463812,0.003474958656822085,0.0033846215366142764,8.871984339791734e-4,0.0018730008195632965,8.463743444422893e-4,0.0065241799536302734,0.07430018367786151,0.4670825355375095,0.02783127755166784,0.048725524026908745,0.06884255768694608,9.87022065613169e-5,9.87022065613169e-5,0.0016738349386547626,0.00929605613473016,0.002437411572228444,0.004565594813794483,0.018074406039312617,0.016478378131722017,0.008576483834381214,7.96026414819908e-4,0.001831159648744357,9.492185860173558e-4,9.87022065613169e-5,0.003522076092108247,7.321707536089626e-4,0.00593567897480189,0.009655252222183068,0.0380887363147149,0.003433953456016663,0.007126574193152569,0.04270676362207033,0.0027567795502739644,9.87022065613169e-5,9.87022065613169e-5,0.003875353024930212,9.812740163814837e-4,0.002053887722383756,0.0017690712232725457,0.0017845326463079671,0.0016570899069057292,0.0019184036510079092,0.002290249101025283,0.00798385243160086,0.011025412691369915
S724,0.0013052447110219493,7.878365898139195e-4,6.40735877069847e-4,0.012219195875125325,0.0015997287949434688,0.002689660461307282,4.3475076768069833e-4,0.0013162484883713634,0.007506531737078528,8.169279483721592e-4,2.1737538384034917e-4,0.002699274508429836,0.005730694473722379,0.022419933661841543,0.004001225045380074,0.002321827810224495,0.003057356443728467,0.005400980219183101,0.003716840957941734,0.0037274235110330966,7.799583364685021e-4,0.003277925676671707,0.0019457750708085496,0.007995416941883864,0.075975501130914,0.4494204786450061,0.015481901497589193,0.03768781618320252,0.050048147459260124,9.409441153813211e-4,2.1737538384034917e-4,0.002418661057459765,0.011822334735675458,0.002907275924575809,0.005080930426217045,0.020611388173726493,0.022152288157251822,0.006031023642514969,8.184440816550945e-4,0.003659889805586973,2.1737538384034917e-4,0.004256601056416911,0.004119895993056181,2.1737538384034917e-4,0.0084080862982283,0.015984936499558067,0.05717827018523587,0.004500323908817581,0.010670150334187117,0.051977047481506014,0.002999779851247638,7.316009017991194e-4,0.0014434074129118677,0.0030461061315713044,0.0023801408675759917,0.0029287907166318716,0.0026871827312867475,0.002979590977477997,0.0020977983603888218,0.0022833230849022552,0.003270760579023989,0.006104206092497122,0.0076339800561991585
S73,5.204479378193113e-4,7.504203893396349e-4,5.736789850167473e-4,0.01974542061825883,8.408675085425602e-4,0.002990798016191599,1.3179969483388034e-4,7.131781383275026e-4,0.00419227823828867,7.323505312711967e-4,8.750715261049111e-4,0.0021607034366335114,0.0032763351359276598,0.056660090157955104,0.00401939829824593,0.0018314803254586417,0.0018639712193730196,0.008848599984430992,0.002642271895838422,0.003930483098180218,8.552632532754281e-4,0.0013991514459894608,8.648198395262339e-4,0.003949148730481031,0.05855897761097718,0.5003893602953309,0.035654590182281204,0.0429125907574619,0.04355504932253176,4.190053318299302e-4,0.001538954590044989,0.0018962750889312539,0.012581473638231202,0.0017984739520175179,0.006068877694476092,0.028736881836119874,0.01936928971078804,0.006789649451838147,5.901853777314469e-4,0.0014499536668868122,4.612981071253e-4,6.589984741694017e-5,0.0010894751434044636,7.632199055735723e-4,0.005200894267900631,0.009239465514417572,0.058204533954325344,0.002247355012004972,0.0023912004043434762,0.011942618312556443,3.6112746119713093e-4,2.548893624991776e-4,3.17320050840287e-4,0.0024981734065867025,6.589984741694017e-5,0.0012655280836866272,0.0016036533495930962,0.002433883784889922,3.287669707141521e-4,4.081161242173034e-4,7.231495689257369e-4,0.005693563823676245,0.005762350783899248
S733,0.0013956872866128529,0.0010677373179324467,7.945266431968992e-4,0.009311408204838046,0.0011666906933984029,0.003056089009678113,3.730635374240364e-4,0.001504185485138519,0.008705460532690574,0.0010720284271249477,1.865317687120182e-4,0.0034215623808602396,0.005789537590646508,0.027271660145432464,0.0053226780729359385,0.002521994088521578,0.003507272186535574,0.008902802619524757,0.0034072314493934592,0.004053915974286136,0.0010513787017205469,0.0033300346463789807,0.0014110019199841642,0.00827805839745054,0.07185746687737388,0.4302903666295998,0.02188264776496347,0.045754945753010916,0.046962237968818335,0.0011680565523333334,1.865317687120182e-4,0.002707746788972921,0.014792465156611149,0.004578431293601992,0.007393852194401617,0.031651646251339156,0.03341013819602894,0.007302367906640485,8.937200135817791e-4,0.003984055901918252,1.865317687120182e-4,0.0037100937108518455,0.0030965782170471893,0.0022193972703936325,0.006494504178865622,0.013577117419800009,0.05809652207060527,0.004168081531290089,0.008363912271681775,0.03750159433359591,0.0016765560530475217,7.277073195428439e-4,9.361356584416491e-4,0.0031314269820780327,1.865317687120182e-4,0.0017159961127699826,0.0017871862492373103,0.0024503526180625025,0.0012762625273516851,0.0014785006127458861,0.0020510412217793323,0.006776621260476117,0.006672134744585974
S738,7.346988031725823e-4,4.2798817276302846e-4,3.8723300122503544e-4,0.0064972538329075005,9.671926246875582e-4,0.0028824064244925,1.290510886402093e-4,8.226813486977251e-4,0.005431019477758365,4.7980113763750715e-4,6.452554432010465e-5,0.0015722162220030867,0.004117534034983176,0.019962956529753433,0.0028924349927098667,0.001960838141785563,0.0026326342298167997,0.007334576814704947,6.452554432010465e-5,0.0026000966782721274,6.033869933909005e-4,0.0031010443659692127,0.0011437080521173272,0.004997827062861747,0.07981757426849193,0.5070673561277893,0.017888363634547422,0.030533128457554855,0.03464021398263001,6.452554432010465e-5,6.452554432010465e-5,0.0021294362003238714,0.013520667319208887,0.0025835457423943383,0.005989308658285434,0.02242092134484999,0.023263344831865658,0.0049712927254062225,8.088781871440018e-4,0.004067131732762955,6.452554432010465e-5,6.452554432010465e-5,0.0020031485882822165,0.001225514259138149,0.006827039922908697,0.016145298928639796,0.08795446536799663,0.0031976289810908822,0.004469887498070409,0.02409585000500347,7.100428152216326e-4,5.654126267171797e-4,6.667994930791357e-4,0.002340314938875268,5.360565721775597e-4,0.002843409826197368,0.003509491856712487,0.005326075588167355,8.544370931827482e-4,0.0010268927109092837,0.0017775459121179627,0.004461787899506313,0.0076960026064798286
S740,8.133511171845586e-4,5.983908874740662e-4,4.201668448727902e-4,0.010924261125804816,8.644819320030143e-4,0.0023482380903204845,1.8025297805543183e-4,9.939907210903516e-4,0.005474382969643296,7.176187910097474e-4,9.012648902771592e-5,0.0022710384173729274,0.00463674269705425,0.031490495905392685,0.0042086445720723046,0.0015825261517483054,0.0018678695888444735,0.006042243447540075,9.012648902771592e-5,0.0046366430521612685,9.089170839954102e-4,0.003454580733439033,0.0013941872706395742,0.006795545790805466,0.08421320441466912,0.492132589607575,0.02375030972947699,0.04166955693293933,0.04577395837265961,5.96171987634027e-4,0.0013363129549667891,0.00176960899946881,0.01026094139251314,0.002286405381492815,0.0043766179394514855,0.01859103140129354,0.018347597201151596,0.007973664344336471,9.123070975536265e-4,0.004171446672574272,0.0010867728351442256,9.012648902771592e-5,0.002575155551776865,0.0014118716663487061,0.005520426540094757,0.011818039182719122,0.06589159068791635,0.0030069773109594263,0.0036736478647762484,0.018684917528359136,5.62217908733205e-4,4.3151915661171925e-4,9.012648902771592e-5,0.0037613385426033107,0.0013941260457810062,0.0020032263350706014,0.0026780731643192093,0.003688404321858258,7.792150402343348e-4,8.222015963188627e-4,0.0012861458584826203,0.00752870795930256,0.01024862434819761
S741,6.572671620288634e-4,6.74620822903404e-4,0.002097863768557804,0.03432406180447861,0.007199899326588488,0.008332078735088101,2.5812780853414174e-4,8.518994628794851e-4,0.004196771838164556,5.892506250479315e-4,0.0011066055019896637,0.0076662226616820645,0.004274495058514022,0.045460325810519835,0.004906464431985933,0.006723382834819318,0.00677829128706677,0.013872785381392732,0.007432948470468164,0.003413573532310508,7.246763041720667e-4,0.0026776400045806486,0.0011890133409569526,0.009486016733157576,0.06548990070322322,0.4096423703294328,0.01744891465473021,0.032584758152963765,0.056124004705603074,6.383721259362472e-4,2.5812780853414174e-4,0.0039192737080442856,0.01550556907338396,0.0030639829571377413,0.007016754653773411,0.027012081871683385,0.034093126449299335,0.0054193883608373685,7.136157681758555e-4,0.00263438091564252,2.5812780853414174e-4,2.5812780853414174e-4,0.005480525719057159,0.0013131899758340073,0.00714046727425851,0.010407672671043894,0.035122690705486105,0.0033930116424105454,0.006603118418747533,0.04216190439958223,0.0030186595067429036,5.162556170682835e-4,8.593894864224843e-4,0.0033674778084025483,2.5812780853414174e-4,0.0016081691648941968,0.0017040583986801382,0.0020393313483674483,0.0016256915893258412,0.001791752840900994,0.002742581145463629,0.005949846154475379,0.0059209177609448275
S76,5.532478802839981e-4,7.050999452897059e-4,0.00103724671948111,0.023461410863148197,0.0017990055744086409,0.004569020987380695,1.4117699922718588e-4,6.751304984345822e-4,0.004792021902175784,6.215719163237477e-4,9.464453002925938e-4,0.0028852357428163834,0.004115969264854011,0.04538985351032507,0.0050638940968551595,0.0027267233273782143,0.0039493686170851425,0.010110404168374032,0.004007342790488411,0.004500947347204118,6.290870944698359e-4,0.002676080098396219,7.620933128745514e-4,0.004097265868324644,0.06982118257102006,0.4585734346677387,0.0231349900084643,0.040607951969393215,0.050349924820602784,7.058849961359294e-5,7.058849961359294e-5,0.0019590641084531665,0.015117726407075989,0.002863460564380965,0.005380299951215932,0.02938041604225574,0.031082487158855303,0.005745506893123758,6.135670305889282e-4,0.0028656291753007394,4.4959700612327115e-4,7.058849961359294e-5,0.0011307905701177252,6.301587359497395e-4,0.005516126941617203,0.010346033542176062,0.05729896412962633,0.0025837644668013286,0.003734248919075429,0.02357556716378612,8.20066679716732e-4,3.3474280206189624e-4,4.7748744498585005e-4,0.002268638371964168,8.199040976186111e-4,0.0016070138112179238,0.0024285160823210184,0.003774151753339192,6.110587719328945e-4,9.005345766209797e-4,0.0018596933050657614,0.005484228317359939,0.00542566181731936
S78,6.25264530251929e-4,8.461549410761567e-4,9.709741366491241e-4,0.021024251078138465,9.077733873532864e-4,0.003725080275920466,1.2245857977412832e-4,6.856025883257756e-4,0.0045304167496308285,6.959148267462081e-4,9.08654929854916e-4,0.002917093133756575,0.003177360585882263,0.04957803897162384,0.0023950810683963115,0.0019214555171752788,0.0013634087756556502,0.007034483455762519,6.122928988706416e-5,0.0030990955636277045,5.457563434414124e-4,0.00143083216001449,7.10589457630201e-4,0.0051992615688140785,0.07287899496847623,0.46682244982938603,0.04620457568443335,0.04460657483410713,0.039735562384303404,5.55240410056419e-4,0.0015937824656012567,0.002244748294883181,0.011670607942238913,0.001872655295403723,0.006026472949102487,0.021553967674253015,0.0129157385116326,0.005383960756474578,4.532110026282732e-4,0.0014476755066070907,5.954992329733964e-4,6.122928988706416e-5,0.0010166778572718587,7.264972897500973e-4,0.0043908441631015606,0.010884638301359285,0.07679280110525384,0.0022766887642960087,0.003577068552627526,0.02811595156135167,6.304520225196455e-4,3.318843374265627e-4,4.2972647606773483e-4,0.0018650954691753023,6.122928988706416e-5,0.0012616804177098154,0.0018061886655541173,0.0029945688198904415,4.7504921760895805e-4,6.597372955578318e-4,0.0013178641901530092,0.004174434796554814,0.005111742459046004
S8,6.953390301547346e-4,5.652834324262253e-4,9.996434133736553e-4,0.00957160754126841,7.357479009928033e-4,0.001751279046653614,1.7424625214100732e-4,9.671103664440107e-4,0.004606254315886465,6.493418911643619e-4,0.0011985060602626495,0.004470785414211113,0.0035440821105857385,0.028528472542390403,0.0034135952884435405,0.00163139975720062,0.0016063408279900432,0.006415959582929039,8.712312607050366e-5,0.005777404349331805,0.001273896888309138,0.0015074185092350538,8.47547301296994e-4,0.006955767605233416,0.06834488958025814,0.4741582322700543,0.019395344790012772,0.04248340983305037,0.037336173836011226,4.8121646950209646e-4,0.0013977906300773834,0.001955221196615883,0.012441045012837902,0.0030076289017450983,0.005352210711042261,0.035076010001792696,0.018985742834635777,0.010025862112941946,6.371244009151304e-4,0.0015161967703699645,8.403900995281175e-4,0.002886125581414943,0.0022098936214120053,8.252264310027595e-4,0.007129139387064131,0.015815729311118756,0.10704588600965313,0.002371162322941277,0.0021706831294516955,0.008934992924706339,2.0295923084133523e-4,8.712312607050366e-5,8.712312607050366e-5,0.003994105106205985,3.7419489504183823e-4,0.001866045785393639,0.002455595388578611,0.0036641026600175678,3.581586946369499e-4,3.3955748980017133e-4,5.194258025451556e-4,0.008810283205481278,0.006443844765164916
S83,4.1576683617429395e-4,4.462045555433339e-4,5.703964087397368e-4,0.023078726136676574,6.49959787326446e-4,0.0032575839499854324,9.563597044422643e-5,5.049793230472978e-4,0.0035558937781620913,4.291630981420263e-4,7.470990302377895e-4,0.001966667595213167,0.0028790890947033914,0.03209712474381581,0.0037973305234676007,0.0013844542617780888,0.0017959847452693905,0.004984439655154762,0.002221886122568461,0.003019086723359634,4.855062277454995e-4,0.0011796483531217761,8.538059115464723e-4,0.0036051964552719176,0.054862685459475764,0.5202452149127332,0.016578812057081834,0.02892151931774592,0.03342278817391877,2.8939217513894336e-4,8.291878605635887e-4,0.0011448428266578297,0.008218124028987962,0.0021131521817488036,0.0029406543574444486,0.016129718265567566,0.014069920937774526,0.0056311325278615215,3.713195994046638e-4,0.0013360299610831062,4.2033477781286426e-4,4.7817985222113215e-5,0.0012406753110649434,6.694846811840511e-4,0.0037642924688066778,0.011012555888710338,0.11090977646338737,0.0013262646817120028,0.003449293131573237,0.042036029343763985,8.459604975174968e-4,4.7817985222113215e-5,5.340729725840274e-4,0.0019580807935121528,4.7817985222113215e-5,0.0014147898079100167,0.0021966329679125396,0.0042447210263065705,5.196293360227618e-4,8.312622990243894e-4,0.001964468356261325,0.004232281655856595,0.005159815652726583
S84,5.649241106750055e-4,5.098046946575942e-4,4.3438156831014093e-4,0.007747418093184968,8.454518465363431e-4,0.0013510771253852315,1.4610369320437066e-4,7.570639520421569e-4,0.0040374491764875505,5.840054843690017e-4,8.298563283558779e-4,0.0026794784292937866,0.003685932467158392,0.03171621786879595,0.0025885937297749862,0.0018593726621439037,0.0020640637974079917,0.004501360680776768,7.305184660218533e-5,0.004437687957496048,8.250737091480692e-4,0.002134233277889614,8.71688603496364e-4,0.007057088985418345,0.08790008598555675,0.47906900170612565,0.03380779609231671,0.045230724963573034,0.055205479922970604,5.906911267941258e-4,0.0014105921405981338,0.0023338179154809625,0.015593447175132178,0.0022763843019767806,0.004720037480956264,0.018910515056724045,0.016953409799313382,0.0078467472368896,7.301515161020428e-4,0.002363331578009546,5.023987199628221e-4,7.305184660218533e-5,0.0015942300109871535,7.372710373415787e-4,0.0051663005000905215,0.0123341959684206,0.0741982796750973,0.0027781269352815966,0.0029969938179592983,0.014903344051950627,5.061962178656361e-4,3.7224664779655285e-4,4.4095190192492377e-4,0.002927411043338866,3.671530510293929e-4,0.0018071534769674002,0.002247649549401346,0.003177452377399797,4.533776961333017e-4,5.076051381058793e-4,7.928729301474482e-4,0.0068295724786503545,0.007042570840414968
